datetime,A_sigma,B_sigma,C_sigma,D_sigma,E_sigma,F_sigma,G_sigma,H_sigma,I_sigma,J_sigma,K_sigma,L_sigma,M_sigma,N_sigma,O_sigma,P_sigma,Q_sigma,U_sigma,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count,M_count,N_count,O_count,P_count,Q_count,U_count,mean,count,sigma
2013-05-18 01:30:00,22.469000100000006,2.032,13.987000000000004,30.022999899999984,165.58100030000008,57.75300000000001,17.39999999999999,39.00300000000001,3.726,11.158999999999995,15.616,25.756000000000004,10.110999999999997,11.422999999999995,8.614999999999997,19.897999700000003,63.95900009999996,4.909999999999999,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.1226959681434599,4266,523.4210000999999
2013-05-18 02:00:00,23.484000099999992,1.876,13.467999999999996,27.246999999999986,150.48099980000012,55.68699999999996,17.328999999999997,38.57899999999999,3.9990000000000006,9.857,13.201,25.479999999999993,10.743,10.822999999999999,7.394999999999999,15.432000100000003,59.642000099999954,4.085,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.11458227850445381,4266,488.80800009999996
2013-05-18 02:30:00,22.51900000000001,2.033,13.833000000000006,27.522999999999985,148.61599989999996,52.877000000000045,17.532000099999998,38.12100000000002,3.497,9.927,12.488,24.142999999999997,9.525,10.726999999999999,6.884000000000002,12.114999900000003,60.68100009999997,3.42,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.11168799812470699,4266,476.461
2013-05-18 03:00:00,22.777000100000002,2.1510000000000002,13.203000000000001,26.546999999999993,139.8410002000002,50.162999999999954,17.16,38.19700000000001,3.131,10.595000099999998,13.396,25.660000000000025,9.26,10.911999999999997,7.068999999999999,11.921,60.103000199999975,3.325,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.10909774978902959,4266,465.4110006000002
2013-05-18 03:30:00,22.44099989999999,2.136,13.186000000000002,26.601999999999986,133.89300000000006,50.06299999999997,17.894,39.206,3.2340000000000004,9.414,14.142999999999999,25.872999999999998,9.078,10.743000000000006,7.270999999999999,11.563999999999997,57.29999999999998,3.5189999999999997,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.10725738394280356,4266,457.5599999
2013-05-18 04:00:00,25.370000000000005,2.3740000000000006,14.327000000000002,26.905000000000015,136.73200020000002,49.668,15.250999999999998,39.47899999999998,3.3179999999999996,11.686999900000004,15.249999999999998,26.77299990000001,8.656,11.561999999999989,7.130000000000001,9.424999999999999,55.70999999999995,4.223,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.10872948898265353,4266,463.84
2013-05-18 04:30:00,24.3139999,2.2710000000000004,14.91599999999999,26.73799999999999,144.74399989999986,50.45299999999999,17.331000000000007,40.84099999999998,3.3150000000000004,13.2269999,15.564999999999996,25.659000000000027,9.945999999999994,11.983999999999996,8.229000000000001,8.485999999999997,57.597,3.760999999999999,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.11237154235818092,4266,479.3769996999998
2013-05-18 05:00:00,25.74999999999999,2.7590000000000003,16.618999999999996,29.147000000000023,148.63199979999996,54.71699999999995,19.485000000000007,43.71200000000001,3.1689999999999996,12.28,17.549999999999994,29.34299990000001,9.518999999999997,12.946000000000003,7.932000000000001,8.43,57.63999999999998,3.8150000000000004,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.11801336139240506,4266,503.4449997
2013-05-18 05:30:00,26.599000099999998,2.765,17.828,35.28299999999999,160.19700010000025,61.25299989999997,18.145999999999997,48.903000000000006,4.374999999999998,12.663999899999995,16.259,33.047999999999995,10.882999999999994,13.201,8.810999999999998,12.092,64.23099999999995,4.58,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.12918846694796066,4266,551.1180000000002
2013-05-18 06:00:00,33.115,3.017,18.756999999999998,37.4999999,179.12999980000006,65.6479999,21.502000000000002,54.99899999999998,4.283999999999999,14.8759997,19.45500000000001,34.75199999999998,11.129000000000003,17.1400001,8.818,11.569999899999997,70.09099989999991,4.949999999999999,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.1431629158931083,4266,610.7329992000001
